Exchange,Product Name,Product Symbol,Alternate Symbol,Product Type,Asset Class,Sub-Asset Class,Currency,Market Data Channel
BVMF,,IDIF19C265200_E,,Option,,,BRL,ALL
BVMF,,ISPZ17C002555_E,,Option,,,USD,ALL
BVMF,,DOLK18P003250_E,,Option,,,BRL,ALL
BVMF,,BGIZ17P014300_E,,Option,,,BRL,ALL
HKEX,Hang Seng Index,HSI,,Option Strategy,,,HKD,ALL
SGX,,NEM,,Spread,,,USD,ALL
SGX,,NEA,,Spread,,,USD,ALL
SGX,,NEM,,Future,,,USD,ALL
SGX,,NEA,,Future,,,USD,ALL
HKEX,Mini-Hang Seng Index,MHI,,Option Strategy,,,HKD,ALL
SGX,,EM,,Spread,,,USD,ALL
SGX,,EM,,Future,,,USD,ALL
BVMF,,IDIN18P277500_E,,Option,,,BRL,ALL
BVMF,,DOLF18P003100_E,,Option,,,BRL,ALL
BVMF,,D13J18P000650_E,,Option,,,BRL,ALL
ICE_L,Morrison WM Supermarkets - Cash FLEX Fut,MIY,IFLO.MIY,Future,,,GBP,IFEU Financials
BVMF,,ISPZ17P002550_E,,Option,,,USD,ALL
BVMF,,BGIV18P012000_E,,Option,,,BRL,ALL
BVMF,,BGIX17P015500_E,,Option,,,BRL,ALL
BVMF,,DOLH18C002950_E,,Option,,,BRL,ALL
BVMF,,BGIK18P013400_E,,Option,,,BRL,ALL
BVMF,,DOLZ17C004225_E,,Option,,,BRL,ALL
BVMF,,BGIX17C013000_E,,Option,,,BRL,ALL
BVMF,,BGIJ18C014600_E,,Option,,,BRL,ALL
BVMF,,DOLN18C006700_E,,Option,,,BRL,ALL
BVMF,,DOLN18C006600_E,,Option,,,BRL,ALL
BVMF,,DOLH18C004000_E,,Option,,,BRL,ALL
MX,S&P/TSX Composite Index Banks (Industry Group),SXK,,Future,Equities,Index,CAD,ALL
BVMF,,D13F18C001325_E,,Option,,,BRL,ALL
BVMF,,IDIJ18P250000_E,,Option,,,BRL,ALL
BVMF,,JSE,,Future,,,BRL,ALL
BVMF,,IDIN18P256600_E,,Option,,,BRL,ALL
BVMF,,D12N18P000625_E,,Option,,,BRL,ALL
MX,,ZZZ,,Future,,,CAD,ALL
BVMF,,D12F18P001400_E,,Option,,,BRL,ALL
BVMF,,BGIV18C012400_E,,Option,,,BRL,ALL
ICE,Daily Load Futures,56299,ERCOT DailyLoad,Future,,,USD,IFUS Energy Div Pwr
BVMF,,DOLF19P003000_E,,Option,,,BRL,ALL
BVMF,,DOLU18P003150_E,,Option,,,BRL,ALL
BVMF,,DOLZ17P003675_E,,Option,,,BRL,ALL
BVMF,,CCMK18P002950_E,,Option,,,BRL,ALL
BVMF,,IDIN18P259300_E,,Option,,,BRL,ALL
BVMF,,D14F18C001400_E,,Option,,,BRL,ALL
BVMF,,BGIV18P015700_E,,Option,,,BRL,ALL
BVMF,,IDIF19P265200_E,,Option,,,BRL,ALL
BVMF,,DOLH18C002700_E,,Option,,,BRL,ALL
BVMF,,CCMK18C003850_E,,Option,,,BRL,ALL
BVMF,,DOLN18P002800_E,,Option,,,BRL,ALL
BVMF,,BGIZ17P013000_E,,Option,,,BRL,ALL
BVMF,,DOLF19P004150_E,,Option,,,BRL,ALL
BVMF,,DOLQ18P003050_E,,Option,,,BRL,ALL
BVMF,,BGIH18C013100_E,,Option,,,BRL,ALL
BVMF,,DOLF18P004100_E,,Option,,,BRL,ALL
BVMF,,DOLF20P004100_E,,Option,,,BRL,ALL
BVMF,,CCMH18C003350_E,,Option,,,BRL,ALL
BVMF,,SJC,,Index,,,USD,ALL
BVMF,,CCM,,Future,,,BRL,ALL
BVMF,,DOLN18P003700_E,,Option,,,BRL,ALL
BVMF,,IDIN19P288000_E,,Option,,,BRL,ALL
BVMF,,DOLF18C003575_E,,Option,,,BRL,ALL
BVMF,,IDIF18C257300_E,,Option,,,BRL,ALL
BVMF,,IDIF20P297000_E,,Option,,,BRL,ALL
BVMF,,IDIF18C252100_E,,Option,,,BRL,ALL
BVMF,,IDIF19C264900_E,,Option,,,BRL,ALL
BVMF,,DOLH18C002750_E,,Option,,,BRL,ALL
BVMF,,CCMH18P003550_E,,Option,,,BRL,ALL
BVMF,,D13F18P001225_E,,Option,,,BRL,ALL
BVMF,,BGIV18C012200_E,,Option,,,BRL,ALL
BVMF,,BGIZ17C012750_E,,Option,,,BRL,ALL
BVMF,,DOLN19C002500_E,,Option,,,BRL,ALL
BVMF,,DOLV18C002900_E,,Option,,,BRL,ALL
BVMF,,IDIF20C312000_E,,Option,,,BRL,ALL
BVMF,,D14F18C001550_E,,Option,,,BRL,ALL
BVMF,,D14N18C001300_E,,Option,,,BRL,ALL
BVMF,,BGIK18P015300_E,,Option,,,BRL,ALL
BVMF,,DOLN19P002300_E,,Option,,,BRL,ALL
BVMF,,CCMH18C002750_E,,Option,,,BRL,ALL
BVMF,,IDIF21P431000_E,,Option,,,BRL,ALL
BVMF,,JSE,,Index,,,BRL,ALL
BVMF,,DOLZ17P004125_E,,Option,,,BRL,ALL
BVMF,,D13F18P001425_E,,Option,,,BRL,ALL
BVMF,,IDIN18P255300_E,,Option,,,BRL,ALL
BVMF,,IDIF18C251900_E,,Option,,,BRL,ALL
BVMF,,DOLN19P003900_E,,Option,,,BRL,ALL
BVMF,,DCO,,Future,,,BRL,ALL
BVMF,,SFI,,Option,,,USD,ALL
BVMF,,DOLJ18C003300_E,,Option,,,BRL,ALL
BVMF,,DOLF18P003050_E,,Option,,,BRL,ALL
BVMF,,IDIV18C262700_E,,Option,,,BRL,ALL
BVMF,,BGIX17P013850_E,,Option,,,BRL,ALL
BVMF,,IDIF19C264600_E,,Option,,,BRL,ALL
BVMF,,BGIZ17C012150_E,,Option,,,BRL,ALL
BVMF,,BGIZ17C014000_E,,Option,,,BRL,ALL
BVMF,,D14F18C000650_E,,Option,,,BRL,ALL
BVMF,,DOLZ17C003550_E,,Option,,,BRL,ALL
BVMF,,DOLN18C002950_E,,Option,,,BRL,ALL
BVMF,,D13F19P001275_E,,Option,,,BRL,ALL
BVMF,,D14F18P001500_E,,Option,,,BRL,ALL
BVMF,,BGIF18C012300_E,,Option,,,BRL,ALL
BVMF,,IDIN18C268800_E,,Option,,,BRL,ALL
BVMF,,DOLH18C003600_E,,Option,,,BRL,ALL
BVMF,,DOLZ17C003175_E,,Option,,,BRL,ALL
BVMF,,IDIF19P266300_E,,Option,,,BRL,ALL
BVMF,,IDIF19C324000_E,,Option,,,BRL,ALL
BVMF,,D13F19C000825_E,,Option,,,BRL,ALL
BVMF,,DOLZ17C003250_E,,Option,,,BRL,ALL
BVMF,,DOLN18C003800_E,,Option,,,BRL,ALL
BVMF,,DOLG18C002800_E,,Option,,,BRL,ALL
BVMF,,D13F18P001100_E,,Option,,,BRL,ALL
BVMF,,BGIH18C014200_E,,Option,,,BRL,ALL
BVMF,,DOLF18C001900_E,,Option,,,BRL,ALL
BVMF,,DOLZ17P003375_E,,Option,,,BRL,ALL
BVMF,,BGI,,Index,,,BRL,ALL
BVMF,,D14F18C001175_E,,Option,,,BRL,ALL
BVMF,,IDIF20C292000_E,,Option,,,BRL,ALL
BVMF,,TF3,,Future,,,BRL,ALL
BVMF,,BGIV18C016500_E,,Option,,,BRL,ALL
BVMF,,BGIV18C016400_E,,Option,,,BRL,ALL
BVMF,,BGIV18C016300_E,,Option,,,BRL,ALL
BVMF,,BGIV18C016200_E,,Option,,,BRL,ALL
BVMF,,BGIV18P016300_E,,Option,,,BRL,ALL
BVMF,,BGIV18P016100_E,,Option,,,BRL,ALL
BVMF,,BGIV18P016200_E,,Option,,,BRL,ALL
BVMF,,BGIV18C016100_E,,Option,,,BRL,ALL
BVMF,,BGIV18P016500_E,,Option,,,BRL,ALL
MEFF,,FIEM,,Common Stock,,,EUR,ALL
BVMF,,BGIV18P016400_E,,Option,,,BRL,ALL
BVMF,,T10,,Index,,,USD,ALL
CME,,T5C,,Spread,,,USD,New York Mercantile Exchange
HKEX,,XHS,,Option,,,HKD,ALL
CME,,T2D,,Future,,,USD,New York Mercantile Exchange
BVMF,,IDIJ18C251875_E,,Option,,,BRL,ALL
CME,,ANT,,Future,,,USD,New York Mercantile Exchange
BVMF,,IDIJ18P251750_E,,Option,,,BRL,ALL
BVMF,,DOL,,Index,,,BRL,ALL
BVMF,,IDIJ18C251750_E,,Option,,,BRL,ALL
BVMF,,IDIJ18P251875_E,,Option,,,BRL,ALL
CME,,HH|NN,,Spread,,,USD,New York Mercantile Exchange
CME,,ANC,,Future,,,USD,New York Mercantile Exchange
BVMF,,IDIJ18C251825_E,,Option,,,BRL,ALL
CME,,T2D,,Spread,,,USD,New York Mercantile Exchange
CME,,T5C,,Future,,,USD,New York Mercantile Exchange
BVMF,,IDIJ18P251850_E,,Option,,,BRL,ALL
CME,,NG|NN,,Spread,,,USD,New York Mercantile Exchange
BVMF,,OC1,,Future,,,BRL,ALL
CME,,ICI,,Spread,,,USD,New York Mercantile Exchange
MX,,KPO,,Future,,,CAD,ALL
BVMF,,IDIJ18P251825_E,,Option,,,BRL,ALL
ICE_L,MSCI EM NTR (USD) - Stnd Index Future Spr,MCQ,IFLL.MCQ,Spread,,,USD,IFEU Financials
CME,,ICI,,Future,,,USD,New York Mercantile Exchange
BVMF,,IDIJ18P251775_E,,Option,,,BRL,ALL
BVMF,,IDIJ18C251775_E,,Option,,,BRL,ALL
MX,,KGA,,Future,,,CAD,ALL
BVMF,,IDIJ18P251725_E,,Option,,,BRL,ALL
CME,,TC9,,Spread,,,USD,New York Mercantile Exchange
ICE_L,Red Electrica Corporacion SA - Phys FLEX Fut,WVZ,IFLO.WVZ,Future,,,EUR,IFEU Financials
ICE,NG Basis Futures Spr,REX S|CRI S,Basis Spread,Spread,,,USD,IFUS Energy Div Gas
BVMF,,IDIJ18C251850_E,,Option,,,BRL,ALL
BVMF,,IDIJ18C251725_E,,Option,,,BRL,ALL
BVMF,,MIX,,Future,,,BRL,ALL
CME,,TD8,,Future,,,USD,New York Mercantile Exchange
CME,,TC9,,Future,,,USD,New York Mercantile Exchange
CME,,TD8,,Spread,,,USD,New York Mercantile Exchange
Euronext,AGEAS (old),bAOB,,Option Strategy,,,EUR,ALL
MX,FTSE Emerging Markets Index,EMF,,Spread,Equities,Index,USD,ALL
BVMF,,DOL,,Future,,,BRL,ALL
Euronext,Societe BIC - Stnd Option,pBB1,,Option Strategy,,,EUR,ALL
Euronext,LVMH (100),pMC1|cMC,,Option Strategy,,,EUR,ALL
BVMF,,BGIZ18C013800_E,,Option,,,BRL,ALL
ICE_L,Statoil ASA- Phys FLEX DASF,0SO,,Future,,,NOK,IFEU Financials
BVMF,,ISPZ18P002600_E,,Option,,,USD,ALL
BVMF,,ZAR,,Index,,,BRL,ALL
BVMF,,BGIN18P015300_E,,Option,,,BRL,ALL
BVMF,,BGIN18C014400_E,,Option,,,BRL,ALL
BVMF,,BGIZ18C015000_E,,Option,,,BRL,ALL
BVMF,,BGIQ18C015000_E,,Option,,,BRL,ALL
BVMF,,BGIX18C015000_E,,Option,,,BRL,ALL
BVMF,,BGIZ18P016000_E,,Option,,,BRL,ALL
MX,Ten-Year Government of Canada Bond,CGB,,Spread,Interest Rates,Government Bond,CAD,ALL
BVMF,,BGIN18C015800_E,,Option,,,BRL,ALL
BVMF,,BGIQ18C013100_E,,Option,,,BRL,ALL
BVMF,,BGIQ18P014200_E,,Option,,,BRL,ALL
BVMF,,BGIN18C015600_E,,Option,,,BRL,ALL
BVMF,,BGIN18C013200_E,,Option,,,BRL,ALL
BVMF,,BGIX18C015500_E,,Option,,,BRL,ALL
BVMF,,BGIZ18P014300_E,,Option,,,BRL,ALL
BVMF,,BGIN18C014100_E,,Option,,,BRL,ALL
BVMF,,BGIQ18P015000_E,,Option,,,BRL,ALL
BVMF,,BGIQ18C014200_E,,Option,,,BRL,ALL
BVMF,,BGIZ18P014400_E,,Option,,,BRL,ALL
BVMF,,BGIN18C014300_E,,Option,,,BRL,ALL
BVMF,,BGIX18P014700_E,,Option,,,BRL,ALL
BVMF,,BGIQ18P013200_E,,Option,,,BRL,ALL
BVMF,,BGIN18C014800_E,,Option,,,BRL,ALL
BVMF,,BGIZ18C014600_E,,Option,,,BRL,ALL
BVMF,,BGIQ18C015600_E,,Option,,,BRL,ALL
BVMF,,BGIZ18C013500_E,,Option,,,BRL,ALL
BVMF,,BGIN18P013500_E,,Option,,,BRL,ALL
BVMF,,BGIZ18C014700_E,,Option,,,BRL,ALL
BVMF,,BGIQ18P013800_E,,Option,,,BRL,ALL
HKEX,,AAC,,Spread,,,HKD,ALL
BVMF,,BGIN18P013700_E,,Option,,,BRL,ALL
BVMF,,ISPZ18C002300_E,,Option,,,USD,ALL
BVMF,,BGIZ18C015300_E,,Option,,,BRL,ALL
BVMF,,BGIQ18P015600_E,,Option,,,BRL,ALL
BVMF,,BGIZ18C014000_E,,Option,,,BRL,ALL
BVMF,,BGIZ18P013600_E,,Option,,,BRL,ALL
BVMF,,BGIQ18P013400_E,,Option,,,BRL,ALL
BVMF,,BGIN18C013600_E,,Option,,,BRL,ALL
BVMF,,EUR,,Future,,,BRL,ALL
BVMF,,BGIQ18C013600_E,,Option,,,BRL,ALL
BVMF,,BGIQ18P014100_E,,Option,,,BRL,ALL
BVMF,,ISPZ18P002000_E,,Option,,,USD,ALL
BVMF,,BGIZ18C013300_E,,Option,,,BRL,ALL
BVMF,,BGIN18C013400_E,,Option,,,BRL,ALL
BVMF,,D11,,Option,,,BRL,ALL
BVMF,,BGIN18C014700_E,,Option,,,BRL,ALL
HKEX,,SNO,,Spread,,,HKD,ALL
MX,Overnight Index Swap Futures (OIS),OIS,,Future,Interest Rates,Swaps,CAD,ALL
BVMF,,CCM,,Index,,,BRL,ALL
BVMF,,BGIX17C015800_E,,Option,,,BRL,ALL
BVMF,,DOLU18C003350_E,,Option,,,BRL,ALL
BVMF,,ISPM18P002200_E,,Option,,,USD,ALL
MX,Overnight Index Swap Futures (OIS),OIS,,Spread,Interest Rates,Swaps,CAD,ALL
BVMF,,CCMX17C002000_E,,Option,,,BRL,ALL
BVMF,,D13F18C000950_E,,Option,,,BRL,ALL
BVMF,,BGIZ17P012750_E,,Option,,,BRL,ALL
BVMF,,DOLN18P003450_E,,Option,,,BRL,ALL
BVMF,,CCMF18C003300_E,,Option,,,BRL,ALL
BVMF,,IDIF19P272500_E,,Option,,,BRL,ALL
BVMF,,BGIV18P013200_E,,Option,,,BRL,ALL
BVMF,,OZ1H18P123000_E,,Option,,,BRL,ALL
BVMF,,DOLF19P004000_E,,Option,,,BRL,ALL
BVMF,,BGIZ17P012100_E,,Option,,,BRL,ALL
BVMF,,IDIF20P313000_E,,Option,,,BRL,ALL
BVMF,,DOLZ17P004250_E,,Option,,,BRL,ALL
BVMF,,BGIZ17P013250_E,,Option,,,BRL,ALL
BVMF,,D13F19P001125_E,,Option,,,BRL,ALL
BVMF,,DOLU18C002850_E,,Option,,,BRL,ALL
BVMF,,D14F18C000750_E,,Option,,,BRL,ALL
BVMF,,CCMH18P003800_E,,Option,,,BRL,ALL
BVMF,,IDIF18P249600_E,,Option,,,BRL,ALL
BVMF,,IDIF18C246900_E,,Option,,,BRL,ALL
BVMF,,BGIZ17P012800_E,,Option,,,BRL,ALL
BVMF,,IDIF19C264400_E,,Option,,,BRL,ALL
BVMF,,BGIJ18C014800_E,,Option,,,BRL,ALL
BVMF,,D12F18P001050_E,,Option,,,BRL,ALL
BVMF,,IDIN19P282600_E,,Option,,,BRL,ALL
BVMF,,D14N18P000850_E,,Option,,,BRL,ALL
BVMF,,IDIF19C282500_E,,Option,,,BRL,ALL
BVMF,,IDIN19P276500_E,,Option,,,BRL,ALL
BVMF,,DOLF18P003350_E,,Option,,,BRL,ALL
BVMF,,DOLZ17P003600_E,,Option,,,BRL,ALL
BVMF,,DOLF18P004425_E,,Option,,,BRL,ALL
BVMF,,IDIN18P265300_E,,Option,,,BRL,ALL
BVMF,,SFIX18P001950_E,,Option,,,USD,ALL
BVMF,,IDIJ18P265000_E,,Option,,,BRL,ALL
BVMF,,D12F18P000725_E,,Option,,,BRL,ALL
BVMF,,IDIN18C263000_E,,Option,,,BRL,ALL
BVMF,,BGIZ17C014550_E,,Option,,,BRL,ALL
BVMF,,BGIX17P012650_E,,Option,,,BRL,ALL
BVMF,,IDIF18C249000_E,,Option,,,BRL,ALL
BVMF,,DOLZ17P003350_E,,Option,,,BRL,ALL
BVMF,,BGIJ18C013300_E,,Option,,,BRL,ALL
BVMF,,BGIF18P012100_E,,Option,,,BRL,ALL
BVMF,,IDIN18C267500_E,,Option,,,BRL,ALL
BVMF,,BGIK18C012200_E,,Option,,,BRL,ALL
BVMF,,CCMF18C002550_E,,Option,,,BRL,ALL
BVMF,,D14V18C001150_E,,Option,,,BRL,ALL
BVMF,,DOLJ18P003400_E,,Option,,,BRL,ALL
BVMF,,DOLN19P004300_E,,Option,,,BRL,ALL
ICE_L,Antofagasta plc - Cash FLEX Fut,KFY,IFLO.KFY,Future,,,GBP,IFEU Financials
BVMF,,DOLN18P005000_E,,Option,,,BRL,ALL
BVMF,,DOLF18C003850_E,,Option,,,BRL,ALL
BVMF,,SFIX18C002100_E,,Option,,,USD,ALL
Eurex,,OCI1,,Option Strategy,,,EUR,ALL
ICE,Fuel Oil Futures (balmo),BAL S,3.5RT Mini,Future,,,USD,IFEU Energy Div Oil
ICE,Crude Diff Futures,56213,BRN CFD/2nd,Future,,,USD,IFEU Energy Div Oil
Eurex,OPTION ON BUREAU VERITAS S.A.,BVI,,Option Strategy,,,EUR,ALL
ICE,Gasoil Futures (balmo),GON S,.1FMedC Mini,Future,,,USD,IFEU Energy Div Oil
ICE,Crude Diff Futures,DDM S,DBrent/DMedit,Future,,,USD,IFEU Energy Div Oil
ICE,Diesel Diff Futures,DFK S,GCULSD/HO1LDay,Future,,,USD,IFEU Energy Div Oil
ICE,Jet Fuel Futures (balmo),JCQ S,Jet FOB MED,Future,,,USD,IFEU Energy Div Oil
ICE,Crude Diff Futures,BSM S,BRN CFD/1stMo,Future,,,USD,IFEU Energy Div Oil
ICE,Peak Futures,56230,ERCOT N Daily,Future,,,USD,IFUS Energy Div Pwr
ICE,Peak Futures,56231,Nepool RT Daily,Future,,,USD,IFUS Energy Div Pwr
Euronext,EDF - Flex American Physical Option,p6DF,,Option,,,EUR,ALL
MX,FTSE Emerging Markets Index,EMF,,Future,Equities,Index,USD,ALL
ICE,Crude Diff Futures,BTM S,BRN CFD/2ndMo,Future,,,USD,IFEU Energy Div Oil
ICE_L,Eutelsat Communications - Phys Flex Fut,UKK,IFLO.UKK,Future,,,EUR,IFEU Financials
ICE,Gasoil Futures (balmo),GCR S,.1CMedC Mini,Future,,,USD,IFEU Energy Div Oil
ICE,Jet Fuel Diff Futures,DFL S,JetUSGC/HO1LDay,Future,,,USD,IFEU Energy Div Oil
ICE,Crude Futures,DDB S,DailyDatedBrent,Future,,,USD,IFEU Energy Div Oil
ICE,Crude Diff Futures,56212,BRN CFD/1st,Future,,,USD,IFEU Energy Div Oil
ICE_L,Novo-Nordisk A/S - Euro Phys FLEX Opt,NFX,IFLO.NFX,Option,,,DKK,IFEU Financials
ICE,Gasoline Futures,AIT S,EUBob MiniDaily,Future,,,USD,IFEU Energy Div Oil
ICE,Crude Diff Futures,BUM S,BRN CFD/3rd,Future,,,USD,IFEU Energy Div Oil
ICE,Naphtha Crack Futures (balmo),NBH S,Japan/BRN 1Lbbl,Future,,,USD,IFEU Energy Div Oil
ICE,Naphtha Futures,DNC S,NapCNWE MiniDay,Future,,,USD,IFEU Energy Div Oil
ICE,Crude Diff Futures,56211,BRN CFD/1st,Future,,,USD,IFEU Energy Div Oil
ICE,Fuel Oil Futures,DFR S,3.5RT MiniDaily,Future,,,USD,IFEU Energy Div Oil
MX,Serial Mid-Curve Options on Three-Month Canadian Bankers Acceptance Futures,OBW,,Option,Interest Rates,STIRS,CAD,ALL
ICE,Crude Diff Futures,DBL S,DDBrent/B1L,Future,,,USD,IFEU Energy Div Oil
ICE,Crude Futures Spr,CMF S|BSP S,BRN 1L,Spread,,,USD,IFEU Energy Div Oil
ICE,Peak Futures,56229,Nepool RT Daily,Future,,,USD,IFUS Energy Div Pwr
ICE,Peak Futures,56232,ERCOT N Daily,Future,,,USD,IFUS Energy Div Pwr
ICE,Gasoil Arb Futures (balmo),GSL S,10ppmSG/LS 1L,Future,,,USD,IFEU Energy Div Oil
ICE,Jet Fuel Diff Futures (balmo),BAT S,SGKero/10ppmSG,Future,,,USD,IFEU Energy Div Oil
Euronext,AEX Daily Option - 6th,kA6,,Option Strategy,,,EUR,ALL
ICE,Crude Diff Futures,56214,BRN CFD/2nd,Future,,,USD,IFEU Energy Div Oil
BVMF,,DOLK18P003425_E,,Option,,,BRL,ALL
BVMF,,SJCQ18C002550_E,,Option,,,USD,ALL
BVMF,,DOLK18P004225_E,,Option,,,BRL,ALL
BVMF,,BGIU18P013500_E,,Option,,,BRL,ALL
MX,30-Year Government of Canada Bond,LGB,,Future,Interest Rates,Government Bond,CAD,ALL
BVMF,,AUD,,Future,,,BRL,ALL
BVMF,,IDIF18C260500_E,,Option,,,BRL,ALL
BVMF,,IDIF20P303000_E,,Option,,,BRL,ALL
BVMF,,ICFU18P022750_E,,Option,,,USD,ALL
BVMF,,DOLN19P003700_E,,Option,,,BRL,ALL
BVMF,,CCMH18P003700_E,,Option,,,BRL,ALL
BVMF,,IDIF19C273500_E,,Option,,,BRL,ALL
BVMF,,DOLF18P002850_E,,Option,,,BRL,ALL
BVMF,,D14V18C001050_E,,Option,,,BRL,ALL
BVMF,,IDIF19C276500_E,,Option,,,BRL,ALL
BVMF,,BGIH18P013700_E,,Option,,,BRL,ALL
BVMF,,BGIV18P012400_E,,Option,,,BRL,ALL
BVMF,,IDIN18C290000_E,,Option,,,BRL,ALL
BVMF,,D13F19P000650_E,,Option,,,BRL,ALL
BVMF,,DOLZ17C003125_E,,Option,,,BRL,ALL
BVMF,,IDIF18C271500_E,,Option,,,BRL,ALL
BVMF,,BGIG18P014800_E,,Option,,,BRL,ALL
BVMF,,DOLN18C005900_E,,Option,,,BRL,ALL
BVMF,,BGIV18P014300_E,,Option,,,BRL,ALL
BVMF,,BGIV18C012000_E,,Option,,,BRL,ALL
BVMF,,D13F19P001050_E,,Option,,,BRL,ALL
BVMF,,DOLU18P003700_E,,Option,,,BRL,ALL
BVMF,,D13F19P000600_E,,Option,,,BRL,ALL
BVMF,,DOLZ17C003100_E,,Option,,,BRL,ALL
BVMF,,IDIJ18P253300_E,,Option,,,BRL,ALL
BVMF,,BGIX17P012300_E,,Option,,,BRL,ALL
BVMF,,BGIK18P014500_E,,Option,,,BRL,ALL
BVMF,,DOLN19C003400_E,,Option,,,BRL,ALL
BVMF,,DOLN18P004300_E,,Option,,,BRL,ALL
BVMF,,IDIN18C258500_E,,Option,,,BRL,ALL
BVMF,,BGIF18C012350_E,,Option,,,BRL,ALL
BVMF,,BGIJ18P014600_E,,Option,,,BRL,ALL
BVMF,,ISPZ17C002545_E,,Option,,,USD,ALL
BVMF,,DOLJ18P003700_E,,Option,,,BRL,ALL
BVMF,,ICFU19P018200_E,,Option,,,USD,ALL
BVMF,,IDIN18P265700_E,,Option,,,BRL,ALL
BVMF,,BZE,,Index,,,BRL,ALL
BVMF,,D12N18C001100_E,,Option,,,BRL,ALL
BVMF,,DOLN19P002400_E,,Option,,,BRL,ALL
BVMF,,BGI,,Future,,,BRL,ALL
BVMF,,CCMX17P002100_E,,Option,,,BRL,ALL
BVMF,,DOLN18C005800_E,,Option,,,BRL,ALL
BVMF,,DOLG18P003925_E,,Option,,,BRL,ALL
BVMF,,IDIV18P260400_E,,Option,,,BRL,ALL
BVMF,,IDIF20C296000_E,,Option,,,BRL,ALL
BVMF,,DOLJ18P003750_E,,Option,,,BRL,ALL
BVMF,,IDIF19P274000_E,,Option,,,BRL,ALL
BVMF,,DOLZ17P004275_E,,Option,,,BRL,ALL
BVMF,,ICFU18C020750_E,,Option,,,USD,ALL
BVMF,,ICF,,Future,,,USD,ALL
BVMF,,DOLF19P003050_E,,Option,,,BRL,ALL
BVMF,,DOLJ18P002350_E,,Option,,,BRL,ALL
BVMF,,BGIG18P013700_E,,Option,,,BRL,ALL
BVMF,,ICFU18P019300_E,,Option,,,USD,ALL
BVMF,,CCMF18C002700_E,,Option,,,BRL,ALL
MX,30-Day Overnight Repo Rate Futures,ONX,,Future,Interest Rates,STIRS,CAD,ALL
BVMF,,IDIV18P261100_E,,Option,,,BRL,ALL
BVMF,,D14V18C001075_E,,Option,,,BRL,ALL
BVMF,,ICFU18C019500_E,,Option,,,USD,ALL
BVMF,,D13F19P001225_E,,Option,,,BRL,ALL
BVMF,,DOLF19P004450_E,,Option,,,BRL,ALL
BVMF,,IDIF18C275500_E,,Option,,,BRL,ALL
BVMF,,CCMF18C002850_E,,Option,,,BRL,ALL
BVMF,,D13J18C000875_E,,Option,,,BRL,ALL
BVMF,,IDIN18C255900_E,,Option,,,BRL,ALL
BVMF,,D13F19P000850_E,,Option,,,BRL,ALL
BVMF,,IDIF18P251500_E,,Option,,,BRL,ALL
BVMF,,DOLJ20C003500_E,,Option,,,BRL,ALL
BVMF,,IDIN18C279000_E,,Option,,,BRL,ALL
BVMF,,CCMH18P003100_E,,Option,,,BRL,ALL
BVMF,,SFIK18P002050_E,,Option,,,USD,ALL
BVMF,,BGIK18C015400_E,,Option,,,BRL,ALL
BVMF,,BGIX17P014150_E,,Option,,,BRL,ALL
BVMF,,BGIZ17C014600_E,,Option,,,BRL,ALL
BVMF,,BGIV18P015000_E,,Option,,,BRL,ALL
BVMF,,DOLZ17P002900_E,,Option,,,BRL,ALL
BVMF,,ICFU18C018500_E,,Option,,,USD,ALL
BVMF,,IDIF18P247850_E,,Option,,,BRL,ALL
BVMF,,IDIJ18C252000_E,,Option,,,BRL,ALL
BVMF,,CCMK18P002800_E,,Option,,,BRL,ALL
BVMF,,ICFU18C016750_E,,Option,,,USD,ALL
BVMF,,IDIF19P279500_E,,Option,,,BRL,ALL
BVMF,,DOLF19C004000_E,,Option,,,BRL,ALL
BVMF,,BGIK18P012200_E,,Option,,,BRL,ALL
BVMF,,DOLF19P005000_E,,Option,,,BRL,ALL
BVMF,,DOLG18P002800_E,,Option,,,BRL,ALL
BVMF,,IDIN18P268000_E,,Option,,,BRL,ALL
BVMF,,BGIX17C012300_E,,Option,,,BRL,ALL
BVMF,,DOLH18P003050_E,,Option,,,BRL,ALL
BVMF,,DOLU18P003750_E,,Option,,,BRL,ALL
BVMF,,D13F19C000925_E,,Option,,,BRL,ALL
BVMF,,DOLF18P004000_E,,Option,,,BRL,ALL
BVMF,,ICFZ17P016500_E,,Option,,,USD,ALL
BVMF,,D12N18C000825_E,,Option,,,BRL,ALL
BVMF,,CCMF18P002250_E,,Option,,,BRL,ALL
BVMF,,DOLG18C003775_E,,Option,,,BRL,ALL
BVMF,,IDIJ18P260000_E,,Option,,,BRL,ALL
BVMF,,DOLG18C003275_E,,Option,,,BRL,ALL
BVMF,,IDIF19C265900_E,,Option,,,BRL,ALL
BVMF,,BGIG18P014400_E,,Option,,,BRL,ALL
BVMF,,DOLF20P005000_E,,Option,,,BRL,ALL
BVMF,,IDIF18P248400_E,,Option,,,BRL,ALL
BVMF,,BGIX17P012200_E,,Option,,,BRL,ALL
BVMF,,ICFU19C018300_E,,Option,,,USD,ALL
BVMF,,CCMK18C004100_E,,Option,,,BRL,ALL
BVMF,,IDIN19C277500_E,,Option,,,BRL,ALL
BVMF,,IDIF18C269500_E,,Option,,,BRL,ALL
BVMF,,IDIV18P259700_E,,Option,,,BRL,ALL
BVMF,,BGIF18P012000_E,,Option,,,BRL,ALL
